_time,_value,PREC,RHAVG,RAD,W_SCAL_INT,W_VEC_DIR,W_VEC_INT,LEAFW,ET0
2021-04-08 01:00:00,2.6,0.0,40.2,0.0,4.0,234.7,1.6,0.0,0.0
2021-04-08 02:00:00,1.9,0.0,45.2,0.0,4.7,246.3,3.1,0.0,0.0
2021-04-08 03:00:00,2.1,0.0,40.1,0.0,5.0,228.1,2.1,0.0,0.0
2021-04-08 04:00:00,2.3,0.0,40.6,0.0,4.1,197.4,1.9,0.0,0.0
2021-04-08 05:00:00,2.6,0.0,40.4,0.0,4.0,224.8,1.7,0.0,0.0
2021-04-08 06:00:00,4.6,0.0,37.4,91.8,3.1,235.6,2.1,0.0,0.0
2021-04-08 07:00:00,7.2,0.0,33.6,279.9,2.2,248.6,1.8,0.0,0.1
2021-04-08 08:00:00,10.3,0.0,24.0,486.3,2.7,295.4,2.5,0.0,0.3
2021-04-08 09:00:00,11.6,0.0,23.7,665.5,2.3,299.1,2.2,0.0,0.4
2021-04-08 10:00:00,13.4,0.0,20.3,800.9,1.9,39.6,1.5,0.0,0.4
2021-04-08 11:00:00,14.7,0.0,19.8,881.4,1.4,29.4,1.0,0.0,0.5
2021-04-08 12:00:00,15.5,0.0,19.5,873.7,2.4,10.4,1.6,0.0,0.5
2021-04-08 13:00:00,15.7,0.0,20.7,807.8,2.0,41.8,1.0,0.0,0.5
2021-04-08 14:00:00,16.3,0.0,21.5,672.6,2.2,78.5,1.8,0.0,0.4
2021-04-08 15:00:00,16.4,0.0,22.1,508.0,2.2,58.6,1.7,0.0,0.3
2021-04-08 16:00:00,16.0,0.0,23.9,302.1,2.3,81.6,1.6,0.0,0.2
2021-04-08 17:00:00,15.3,0.0,25.8,128.6,1.7,109.9,1.6,0.0,0.1
2021-04-08 18:00:00,13.2,0.0,36.5,23.1,4.4,204.2,3.7,0.0,0.1
2021-04-08 19:00:00,11.4,0.0,41.0,0.0,4.3,224.0,4.2,0.0,0.1
2021-04-08 20:00:00,9.8,0.0,45.4,0.0,3.9,219.0,3.8,0.0,0.0
2021-04-08 21:00:00,9.2,0.0,48.3,0.0,3.5,222.3,4.4,0.0,0.0
2021-04-08 22:00:00,9.4,0.0,51.6,0.0,5.4,214.7,5.2,0.0,0.0
2021-04-08 23:00:00,7.6,0.0,59.4,0.0,5.3,216.0,5.2,0.0,0.0
2021-04-09 00:00:00,7.6,0.0,60.9,0.0,6.6,216.6,6.5,0.0,0.0
2021-04-09 01:00:00,7.1,0.0,63.9,0.0,6.9,220.4,6.3,0.0,0.0
2021-04-09 02:00:00,5.6,0.0,69.3,0.0,1.9,221.8,1.7,0.0,0.0
2021-04-09 03:00:00,5.4,0.0,70.1,0.0,2.6,209.2,2.4,0.0,0.0
2021-04-09 04:00:00,4.9,0.0,72.3,0.0,3.0,235.4,3.0,0.0,0.0
2021-04-09 05:00:00,4.2,0.0,76.2,0.0,3.0,229.4,2.8,0.0,0.0
2021-04-09 06:00:00,7.0,0.0,67.8,95.7,2.4,211.6,1.2,0.0,0.0
2021-04-09 07:00:00,10.3,0.0,57.3,284.2,2.3,228.9,2.2,0.0,0.1
2021-04-09 08:00:00,12.9,0.0,45.6,487.5,2.0,231.9,1.9,0.0,0.3
2021-04-09 09:00:00,14.7,0.0,40.0,664.9,1.0,316.7,0.8,0.0,0.4
2021-04-09 10:00:00,15.1,0.0,39.1,488.3,2.0,57.5,1.1,0.0,0.3
2021-04-09 11:00:00,15.8,0.0,37.0,489.4,2.2,79.9,1.6,0.0,0.3
2021-04-09 12:00:00,16.3,0.0,36.2,557.8,2.1,118.8,1.9,0.0,0.4
2021-04-09 13:00:00,16.8,0.0,35.7,461.9,2.0,80.6,1.6,0.0,0.3
2021-04-09 14:00:00,17.3,0.0,35.3,553.8,2.2,87.9,2.0,0.0,0.4
2021-04-09 15:00:00,17.2,0.0,36.1,359.5,2.7,34.1,2.5,0.0,0.3
2021-04-09 16:00:00,17.0,0.0,35.9,269.8,2.7,31.5,2.6,0.0,0.2
2021-04-09 17:00:00,14.9,0.0,46.6,146.9,5.5,90.1,5.3,0.0,0.2
2021-04-09 18:00:00,13.1,0.0,49.0,27.6,4.5,90.9,4.3,0.0,0.0
2021-04-09 19:00:00,11.5,0.0,52.7,0.0,2.0,123.0,2.0,0.0,0.0
2021-04-09 20:00:00,10.5,0.0,58.2,0.0,2.5,238.8,1.2,0.0,0.0
2021-04-09 21:00:00,10.1,0.0,52.9,0.0,4.8,207.5,3.8,0.0,0.0
2021-04-09 22:00:00,9.9,0.0,50.5,0.0,3.7,221.6,3.4,0.0,0.0
2021-04-09 23:00:00,9.1,0.0,50.1,0.0,4.7,219.8,4.6,0.0,0.0
2021-04-10 00:00:00,9.3,0.0,49.7,0.0,5.4,213.5,5.3,0.0,0.0
2021-04-10 01:00:00,8.9,0.0,47.2,0.0,4.9,217.2,5.0,0.0,0.0
2021-04-10 02:00:00,9.2,0.0,49.5,0.0,5.2,218.7,5.1,0.0,0.0
2021-04-10 03:00:00,8.8,0.0,54.3,0.0,5.1,220.6,4.5,0.0,0.0
2021-04-10 04:00:00,8.5,0.0,57.9,0.0,2.4,263.4,1.9,0.0,0.0
2021-04-10 05:00:00,7.9,0.0,62.5,0.0,0.6,231.6,0.5,0.0,0.0
2021-04-10 06:00:00,9.2,0.0,61.0,73.8,0.6,174.8,0.3,0.0,0.0
2021-04-10 07:00:00,11.6,0.0,50.5,213.6,1.0,160.5,0.4,0.0,0.1
2021-04-10 08:00:00,13.1,0.0,45.3,367.2,0.9,343.5,0.8,0.0,0.2
2021-04-10 09:00:00,14.8,0.0,46.1,618.3,1.4,14.6,1.1,0.0,0.3
2021-04-10 10:00:00,16.0,0.0,44.8,447.0,1.2,26.8,0.8,0.0,0.3
2021-04-10 11:00:00,15.4,0.0,49.4,301.9,3.3,228.6,3.1,0.0,0.2
2021-04-10 12:00:00,14.0,0.0,62.3,145.1,2.0,211.2,2.0,1.0,0.1
2021-04-10 13:00:00,14.1,0.0,64.0,126.0,1.5,185.3,1.4,1.0,0.1
2021-04-10 14:00:00,14.6,0.0,61.0,161.2,2.1,165.9,2.0,0.0,0.1
2021-04-10 15:00:00,14.6,0.0,61.9,92.5,1.7,164.3,1.7,0.0,0.1
2021-04-10 16:00:00,14.4,0.0,62.9,53.7,2.1,181.1,1.7,0.0,0.1
2021-04-10 17:00:00,13.9,0.0,64.3,22.5,1.9,153.0,1.4,0.0,0.0
2021-04-10 18:00:00,13.7,0.0,64.8,4.5,2.7,131.4,2.6,0.0,0.0
2021-04-10 19:00:00,13.4,0.0,66.5,0.0,3.4,149.8,3.2,0.0,0.0
2021-04-10 20:00:00,13.4,0.0,65.4,0.0,3.8,133.7,3.8,0.0,0.0
2021-04-10 21:00:00,12.4,0.4,74.7,0.0,2.4,145.6,2.3,1.0,0.0
2021-04-10 22:00:00,11.2,2.5,87.3,0.0,2.4,153.5,2.4,1.0,0.0
2021-04-10 23:00:00,10.8,3.8,90.2,0.0,2.7,126.0,2.4,1.0,0.0
2021-04-11 00:00:00,10.7,0.0,90.4,0.0,2.5,124.3,2.5,1.0,0.0
2021-04-11 01:00:00,10.6,0.4,90.7,0.0,3.0,109.9,2.8,1.0,0.0
2021-04-11 02:00:00,10.3,0.2,92.1,0.0,4.5,104.3,4.3,1.0,0.0
2021-04-11 03:00:00,10.2,0.2,92.5,0.0,4.1,96.9,3.9,1.0,0.0
2021-04-11 04:00:00,10.1,1.6,92.6,0.0,3.6,100.4,3.5,1.0,0.0
2021-04-11 05:00:00,10.0,0.6,93.2,0.0,4.1,92.5,3.9,1.0,0.0
2021-04-11 06:00:00,10.1,0.0,91.3,14.4,4.9,98.1,4.8,1.0,0.0
2021-04-11 07:00:00,10.2,0.0,90.7,39.3,6.3,111.3,5.9,1.0,0.0
2021-04-11 08:00:00,10.4,0.0,90.4,81.3,5.5,121.2,5.3,1.0,0.1
2021-04-11 09:00:00,11.1,0.0,87.6,201.3,5.6,110.0,5.2,1.0,0.1
2021-04-11 10:00:00,12.4,0.0,80.9,204.3,4.8,104.8,4.6,1.0,0.1
2021-04-11 11:00:00,14.5,0.0,72.4,314.4,3.8,100.7,3.5,0.0,0.2
2021-04-11 12:00:00,14.0,0.2,77.1,140.3,2.1,234.3,1.5,1.0,0.1
2021-04-11 13:00:00,12.3,0.2,86.9,146.8,4.4,287.5,3.8,1.0,0.1
2021-04-11 14:00:00,12.2,0.2,89.1,89.4,3.4,298.2,3.0,1.0,0.1
2021-04-11 15:00:00,12.2,0.2,89.4,87.3,3.1,298.0,2.6,1.0,0.1
2021-04-11 16:00:00,12.0,0.0,89.4,53.7,2.7,297.9,2.1,1.0,0.0
2021-04-11 17:00:00,11.9,0.0,89.3,24.1,2.6,331.7,2.3,1.0,0.0
2021-04-11 18:00:00,11.2,0.0,92.3,4.9,1.6,7.6,1.5,1.0,0.0
2021-04-11 19:00:00,10.8,0.2,92.7,0.0,1.8,9.5,1.7,1.0,0.0
2021-04-11 20:00:00,10.6,0.0,93.3,0.0,1.3,26.9,1.2,1.0,0.0
2021-04-11 21:00:00,10.5,0.0,93.0,0.0,1.3,29.0,1.2,1.0,0.0
2021-04-11 22:00:00,10.3,0.2,93.4,0.0,1.8,37.4,1.7,1.0,0.0
2021-04-11 23:00:00,10.2,0.0,94.4,0.0,1.9,64.3,1.7,1.0,0.0
2021-04-12 00:00:00,10.1,0.0,94.5,0.0,1.4,40.2,1.3,1.0,0.0
2021-04-12 01:00:00,9.9,0.0,95.4,0.0,2.5,91.4,2.5,1.0,0.0
2021-04-12 02:00:00,9.9,0.0,95.6,0.0,2.2,98.1,2.1,1.0,0.0
2021-04-12 03:00:00,10.0,0.6,95.6,0.0,3.1,98.5,2.9,1.0,0.0
2021-04-12 04:00:00,10.2,0.8,95.4,0.0,4.0,100.0,3.6,1.0,0.0
2021-04-12 05:00:00,10.6,0.2,95.9,0.0,3.3,113.5,3.1,1.0,0.0
2021-04-12 06:00:00,11.0,1.0,95.8,21.3,3.8,114.2,3.6,1.0,0.0
2021-04-12 07:00:00,11.4,0.0,95.5,58.3,1.4,222.5,1.2,1.0,0.0
2021-04-12 08:00:00,11.2,0.2,94.8,96.5,2.0,283.8,1.4,1.0,0.1
2021-04-12 09:00:00,12.1,0.0,92.7,215.3,1.0,42.9,0.2,1.0,0.1
2021-04-12 10:00:00,13.4,0.2,89.3,392.2,2.3,96.4,1.7,1.0,0.2
2021-04-12 11:00:00,15.1,0.0,84.0,305.3,1.9,90.9,1.5,0.0,0.2
2021-04-12 12:00:00,14.5,0.8,89.4,113.4,1.7,293.2,1.7,1.0,0.1
2021-04-12 13:00:00,15.9,1.2,84.5,339.4,1.4,116.8,0.9,1.0,0.2
2021-04-12 14:00:00,17.1,0.0,71.8,421.9,4.1,173.3,3.7,0.0,0.3
2021-04-12 15:00:00,16.5,0.2,69.6,105.9,3.2,210.0,2.2,1.0,0.1
2021-04-12 16:00:00,13.9,2.2,89.1,50.9,2.5,255.9,2.5,1.0,0.0
2021-04-12 17:00:00,13.0,1.4,93.2,16.8,2.5,317.9,2.3,1.0,0.0
2021-04-12 18:00:00,11.9,0.0,93.3,3.6,2.6,322.9,2.5,1.0,0.0
2021-04-12 19:00:00,11.3,0.4,92.9,0.0,3.3,284.8,3.1,1.0,0.0
2021-04-12 20:00:00,11.0,0.9,93.2,0.0,2.9,269.2,2.6,1.0,0.0
2021-04-12 21:00:00,11.1,0.4,91.8,0.0,3.7,267.2,3.5,1.0,0.0
2021-04-12 22:00:00,11.2,0.0,89.5,0.0,2.8,249.7,2.6,1.0,0.0
2021-04-12 23:00:00,11.2,0.0,87.7,0.0,3.4,276.4,2.9,1.0,0.0
2021-04-13 00:00:00,10.4,0.0,88.7,0.0,4.3,307.6,4.1,1.0,0.0
2021-04-13 01:00:00,8.8,0.4,90.3,0.0,4.5,296.6,4.2,1.0,0.0
2021-04-13 02:00:00,8.0,1.9,93.8,0.0,3.2,309.4,3.0,1.0,0.0
2021-04-13 03:00:00,7.6,1.4,94.8,0.0,2.8,312.9,2.8,1.0,0.0
2021-04-13 04:00:00,7.2,0.8,93.7,0.0,3.0,358.4,2.9,1.0,0.0
2021-04-13 05:00:00,6.9,0.6,94.2,0.0,2.5,330.6,2.3,1.0,0.0
2021-04-13 06:00:00,6.8,1.2,93.5,22.5,2.3,2.7,2.2,1.0,0.0
2021-04-13 07:00:00,6.4,0.8,92.7,60.2,4.2,37.6,3.9,1.0,0.0
2021-04-13 08:00:00,6.6,0.4,92.7,104.8,5.0,23.7,4.8,1.0,0.0
2021-04-13 09:00:00,6.8,0.2,90.7,189.6,5.1,33.0,5.0,1.0,0.1
2021-04-13 10:00:00,7.1,0.2,89.1,162.7,3.6,45.6,3.5,1.0,0.1
2021-04-13 11:00:00,7.1,0.4,88.6,186.0,3.1,26.2,2.9,1.0,0.1
2021-04-13 12:00:00,7.3,0.6,86.7,218.5,3.4,40.2,3.4,1.0,0.1
2021-04-13 13:00:00,7.5,0.2,85.8,227.8,3.3,35.5,3.1,1.0,0.1
2021-04-13 14:00:00,7.6,0.0,82.8,170.6,3.1,47.1,2.8,1.0,0.1
2021-04-13 15:00:00,8.4,0.0,76.9,254.7,2.8,106.6,2.7,0.0,0.1
2021-04-13 16:00:00,8.7,0.0,72.6,215.0,3.7,124.9,3.4,0.0,0.1
2021-04-13 17:00:00,8.1,0.0,73.1,130.8,3.1,162.1,3.0,0.0,0.1
2021-04-13 18:00:00,7.7,0.0,75.8,28.1,2.3,171.7,2.3,0.0,0.0
2021-04-13 19:00:00,7.3,0.0,78.5,0.0,1.8,198.6,1.5,0.0,0.0
2021-04-13 20:00:00,6.7,0.0,81.7,0.0,1.0,220.9,0.8,0.0,0.0
2021-04-13 21:00:00,6.1,0.0,85.3,0.0,1.3,190.3,1.3,0.0,0.0
2021-04-13 22:00:00,5.8,0.0,84.0,0.0,1.3,211.3,1.7,0.0,0.0
2021-04-13 23:00:00,5.6,0.0,84.3,0.0,1.1,218.2,1.1,0.0,0.0
2021-04-14 00:00:00,5.9,0.0,85.2,0.0,0.8,73.9,0.4,0.0,0.0
2021-04-14 01:00:00,5.0,0.0,85.0,0.0,1.5,214.1,1.2,0.0,0.0
2021-04-14 02:00:00,4.2,0.0,85.2,0.0,1.7,224.5,1.0,0.0,0.0
2021-04-14 03:00:00,3.7,0.0,86.3,0.0,1.7,210.7,1.7,0.0,0.0
2021-04-14 04:00:00,3.5,0.0,84.3,0.0,1.9,216.3,1.8,0.0,0.0
2021-04-14 05:00:00,3.5,0.0,84.6,0.0,2.4,216.5,2.3,0.0,0.0
2021-04-14 06:00:00,5.1,0.0,83.5,118.7,1.6,231.5,1.5,0.0,0.0
2021-04-14 07:00:00,7.5,0.0,74.0,312.9,1.3,244.8,0.8,0.0,0.1
2021-04-14 08:00:00,9.9,0.0,64.2,517.4,1.2,345.9,1.2,0.0,0.2
2021-04-14 09:00:00,10.9,0.0,56.6,581.1,1.2,86.5,0.4,0.0,0.3
2021-04-14 10:00:00,12.3,0.0,50.0,702.4,2.4,100.1,2.1,0.0,0.4
2021-04-14 11:00:00,12.5,0.0,45.9,827.1,3.4,102.0,3.3,0.0,0.4
2021-04-14 12:00:00,13.3,0.0,40.7,755.0,2.4,124.3,2.4,0.0,0.4
2021-04-14 13:00:00,12.5,0.0,47.6,441.4,4.2,94.1,4.0,0.0,0.3
2021-04-14 14:00:00,12.6,0.0,45.0,353.4,4.1,95.5,3.9,0.0,0.2
2021-04-14 15:00:00,12.6,0.0,47.4,400.5,5.8,94.9,5.4,0.0,0.3
2021-04-14 16:00:00,11.5,0.0,48.3,298.6,6.4,95.6,6.1,0.0,0.2
2021-04-14 17:00:00,11.3,0.0,47.3,163.9,5.4,104.9,5.2,0.0,0.1
2021-04-14 18:00:00,9.6,0.0,54.1,36.3,4.2,105.4,4.0,0.0,0.0
2021-04-14 19:00:00,8.6,0.0,50.4,0.0,4.1,106.4,3.6,0.0,0.0
2021-04-14 20:00:00,8.3,0.0,53.8,0.0,3.1,118.1,2.6,0.0,0.0
2021-04-14 21:00:00,6.9,0.0,61.8,0.0,1.9,127.9,1.8,0.0,0.0
2021-04-14 22:00:00,6.0,0.0,65.9,0.0,2.1,114.4,2.0,0.0,0.0
2021-04-14 23:00:00,5.6,0.0,67.5,0.0,2.8,112.8,2.2,0.0,0.0
2021-04-15 00:00:00,5.2,0.0,69.4,0.0,2.8,107.1,2.3,0.0,0.0
2021-04-15 01:00:00,4.8,0.0,70.5,0.0,2.4,84.4,2.0,0.0,0.0
2021-04-15 02:00:00,4.6,0.0,68.7,0.0,2.9,111.5,2.1,0.0,0.0
2021-04-15 03:00:00,4.4,0.0,69.9,0.0,2.4,109.1,1.7,0.0,0.0
2021-04-15 04:00:00,4.1,0.0,73.4,0.0,2.0,65.2,1.4,0.0,0.0
2021-04-15 05:00:00,3.9,0.0,76.4,0.0,1.7,56.0,1.4,0.0,0.0
2021-04-15 06:00:00,5.0,0.0,73.4,63.9,2.1,66.3,1.9,0.0,0.0
2021-04-15 07:00:00,6.4,0.0,69.5,163.6,1.4,38.6,1.1,0.0,0.1
2021-04-15 08:00:00,7.6,0.0,66.1,233.0,1.8,93.2,1.6,0.0,0.1
2021-04-15 09:00:00,8.8,0.0,63.1,455.3,3.7,93.0,3.5,0.0,0.2
2021-04-15 10:00:00,10.5,0.0,59.2,627.6,5.0,94.2,4.9,0.0,0.3
2021-04-15 11:00:00,11.1,0.0,53.2,521.6,6.2,78.8,6.1,0.0,0.3
2021-04-15 12:00:00,11.2,0.0,51.3,344.0,5.7,93.3,5.4,0.0,0.2
2021-04-15 13:00:00,9.8,0.0,64.1,166.5,5.2,114.0,4.9,1.0,0.1
2021-04-15 14:00:00,9.8,0.6,59.3,163.1,3.3,90.3,3.0,1.0,0.1
2021-04-15 15:00:00,10.3,0.0,51.2,146.4,3.9,95.0,3.4,0.0,0.1
2021-04-15 16:00:00,10.6,0.0,52.7,165.4,4.6,117.0,4.6,0.0,0.1
2021-04-15 17:00:00,10.2,0.0,55.9,121.1,3.7,120.4,3.6,0.0,0.1
2021-04-15 18:00:00,8.9,0.0,64.2,27.7,2.8,134.0,2.7,0.0,0.0
2021-04-15 19:00:00,8.4,0.0,67.0,0.0,1.8,135.2,1.8,0.0,0.0
2021-04-15 20:00:00,7.7,0.0,70.1,0.0,0.9,105.2,0.7,0.0,0.0
2021-04-15 21:00:00,6.9,0.0,74.5,0.0,0.7,34.8,0.4,0.0,0.0
2021-04-15 22:00:00,5.8,0.0,78.6,0.0,1.1,110.0,0.1,0.0,0.0
2021-04-15 23:00:00,5.1,0.0,81.6,0.0,1.2,59.5,0.2,0.0,0.0
2021-04-16 00:00:00,5.0,0.0,82.2,0.0,1.2,211.8,0.7,0.0,0.0
2021-04-16 01:00:00,4.4,0.0,84.8,0.0,1.0,157.5,0.8,0.0,0.0
2021-04-16 02:00:00,3.4,0.0,87.3,0.0,1.2,188.6,0.9,0.0,0.0
2021-04-16 03:00:00,3.0,0.0,88.6,0.0,1.7,234.6,1.0,0.0,0.0
2021-04-16 04:00:00,2.3,0.0,90.7,0.0,0.6,216.3,0.2,0.0,0.0
2021-04-16 05:00:00,2.4,0.0,89.7,0.0,1.6,247.6,1.1,0.0,0.0
2021-04-16 06:00:00,4.5,0.0,82.6,126.6,1.0,253.7,0.9,0.0,0.0
2021-04-16 07:00:00,7.5,0.0,72.5,320.3,0.9,344.6,0.9,0.0,0.1
2021-04-16 08:00:00,9.6,0.0,62.8,520.7,1.5,53.1,1.5,0.0,0.2
2021-04-16 09:00:00,11.1,0.0,58.2,699.8,2.9,61.9,2.5,0.0,0.3
2021-04-16 10:00:00,12.0,0.0,49.1,732.5,4.7,75.1,4.1,0.0,0.4
2021-04-16 11:00:00,12.8,0.0,41.3,777.3,4.9,82.3,4.7,0.0,0.4
2021-04-16 12:00:00,13.2,0.0,41.9,626.9,5.1,88.7,5.0,0.0,0.4
2021-04-16 13:00:00,13.2,0.0,41.5,477.0,4.0,94.9,3.6,0.0,0.3
2021-04-16 14:00:00,13.5,0.0,36.8,564.7,5.4,106.1,5.2,0.0,0.4
2021-04-16 15:00:00,13.5,0.0,39.2,485.2,5.8,91.1,5.5,0.0,0.3
2021-04-16 16:00:00,13.3,0.0,37.6,317.9,5.2,106.2,5.0,0.0,0.2
2021-04-16 17:00:00,12.4,0.0,36.8,157.8,4.8,99.2,4.5,0.0,0.2
2021-04-16 18:00:00,11.1,0.0,41.2,36.8,3.4,105.3,3.2,0.0,0.0
2021-04-16 19:00:00,9.4,0.0,49.0,0.0,1.5,137.9,1.4,0.0,0.0
2021-04-16 20:00:00,7.2,0.0,58.4,0.0,1.1,147.8,1.0,0.0,0.0
2021-04-16 21:00:00,5.7,0.0,65.5,0.0,1.2,157.5,1.1,0.0,0.0
2021-04-16 22:00:00,5.1,0.0,68.0,0.0,1.5,192.3,1.2,0.0,0.0
2021-04-16 23:00:00,4.3,0.0,70.7,0.0,1.2,222.9,1.5,0.0,0.0
2021-04-17 00:00:00,3.6,0.0,74.3,0.0,1.2,226.4,1.1,0.0,0.0
2021-04-17 01:00:00,2.9,0.0,76.1,0.0,2.1,220.4,2.1,0.0,0.0
2021-04-17 02:00:00,3.2,0.0,74.7,0.0,0.5,228.5,0.5,0.0,0.0
2021-04-17 03:00:00,3.0,0.0,73.4,0.0,2.2,231.3,2.0,0.0,0.0
2021-04-17 04:00:00,3.0,0.0,73.4,0.0,2.2,239.4,2.3,0.0,0.0
2021-04-17 05:00:00,2.8,0.0,72.8,0.0,2.5,241.5,2.2,0.0,0.0
2021-04-17 06:00:00,4.2,0.0,68.6,94.8,2.7,259.8,2.2,0.0,0.0
2021-04-17 07:00:00,6.2,0.0,61.7,233.1,3.2,269.8,2.9,0.0,0.1
2021-04-17 08:00:00,8.5,0.0,60.0,430.9,2.2,322.9,2.1,0.0,0.2
2021-04-17 09:00:00,10.2,0.0,58.5,568.1,2.2,322.3,2.1,0.0,0.3
2021-04-17 10:00:00,12.0,0.0,55.1,748.0,1.7,11.5,1.5,0.0,0.4
2021-04-17 11:00:00,13.0,0.0,47.5,794.2,3.7,63.7,3.4,0.0,0.4
2021-04-17 12:00:00,13.7,0.0,37.8,631.4,4.6,54.3,4.4,0.0,0.4
2021-04-17 13:00:00,13.8,0.0,37.7,767.3,4.3,42.2,4.4,0.0,0.4
2021-04-17 14:00:00,13.9,0.0,37.3,674.4,4.6,27.5,4.4,0.0,0.4
2021-04-17 15:00:00,13.8,0.0,37.0,414.1,3.8,43.4,3.6,0.0,0.3
2021-04-17 16:00:00,13.4,0.0,39.7,305.8,5.1,49.9,3.6,0.0,0.2
2021-04-17 17:00:00,12.9,0.0,35.9,167.5,3.1,97.4,3.0,0.0,0.1
2021-04-17 18:00:00,11.6,0.0,37.6,40.6,2.5,105.2,2.5,0.0,0.0
2021-04-17 19:00:00,9.3,0.0,49.6,0.0,1.1,156.4,0.9,0.0,0.0
2021-04-17 20:00:00,7.9,0.0,56.5,0.0,1.3,196.4,1.1,0.0,0.0
2021-04-17 21:00:00,6.7,0.0,60.8,0.0,0.7,191.3,1.0,0.0,0.0
2021-04-17 22:00:00,6.8,0.0,64.4,0.0,1.6,224.6,1.6,0.0,0.0
2021-04-17 23:00:00,7.1,0.0,64.7,0.0,1.6,224.2,1.6,0.0,0.0
2021-04-18 00:00:00,6.8,0.0,66.8,0.0,1.6,225.2,1.5,0.0,0.0
2021-04-18 01:00:00,6.8,0.0,64.8,0.0,1.7,240.4,1.6,0.0,0.0
2021-04-18 02:00:00,6.0,0.0,70.6,0.0,1.6,206.4,1.6,0.0,0.0
2021-04-18 03:00:00,5.3,0.0,71.3,0.0,1.9,225.6,1.7,0.0,0.0
2021-04-18 04:00:00,5.5,0.0,68.6,0.0,2.6,245.7,2.3,0.0,0.0
2021-04-18 05:00:00,5.5,0.0,68.1,0.0,2.3,248.6,2.0,0.0,0.0
2021-04-18 06:00:00,6.8,0.0,65.2,133.3,2.1,247.4,1.9,0.0,0.0
2021-04-18 07:00:00,9.3,0.0,59.3,325.4,1.6,317.1,1.5,0.0,0.1
2021-04-18 08:00:00,11.3,0.0,57.6,530.8,2.0,324.9,1.7,0.0,0.3
2021-04-18 09:00:00,12.6,0.0,56.0,685.2,1.9,20.5,1.9,0.0,0.3
2021-04-18 10:00:00,12.9,0.0,52.8,411.5,2.2,4.1,2.1,0.0,0.2
2021-04-18 11:00:00,13.2,0.0,49.2,415.6,2.5,13.4,2.1,0.0,0.3
2021-04-18 12:00:00,12.7,0.0,51.2,383.3,5.2,66.8,5.2,0.0,0.3
2021-04-18 13:00:00,12.7,0.0,53.1,289.6,2.7,129.6,2.6,1.0,0.2
2021-04-18 14:00:00,13.3,0.0,50.4,410.3,3.1,138.0,3.0,0.0,0.3
2021-04-18 15:00:00,13.2,0.0,49.2,345.3,2.9,105.4,2.6,0.0,0.2
2021-04-18 16:00:00,12.0,0.0,54.2,222.0,4.3,110.3,4.2,0.0,0.2
2021-04-18 17:00:00,12.0,0.0,54.6,111.2,2.1,119.8,2.0,0.0,0.1
2021-04-18 18:00:00,11.2,0.0,57.6,27.5,2.5,89.5,2.4,0.0,0.0
2021-04-18 19:00:00,9.8,0.0,65.1,0.0,1.3,123.3,1.3,0.0,0.0
2021-04-18 20:00:00,8.7,0.0,70.4,0.0,0.8,109.4,0.5,0.0,0.0
2021-04-18 21:00:00,7.7,0.0,75.5,0.0,1.3,147.7,1.0,0.0,0.0
2021-04-18 22:00:00,7.2,0.0,77.1,0.0,1.1,175.2,0.9,0.0,0.0
2021-04-18 23:00:00,7.3,0.0,77.0,0.0,1.3,201.8,1.4,0.0,0.0
2021-04-19 00:00:00,6.8,0.0,78.9,0.0,1.7,236.7,1.6,0.0,0.0
2021-04-19 01:00:00,6.2,0.0,80.0,0.0,2.0,233.2,1.8,0.0,0.0
2021-04-19 02:00:00,6.2,0.0,80.5,0.0,2.0,246.4,1.7,0.0,0.0
2021-04-19 03:00:00,6.8,0.0,77.5,0.0,2.3,255.8,2.1,0.0,0.0
2021-04-19 04:00:00,6.6,0.0,77.5,0.0,2.2,256.1,1.9,0.0,0.0
2021-04-19 05:00:00,6.7,0.0,77.2,12.8,2.2,245.5,2.1,0.0,0.0
2021-04-19 06:00:00,8.3,0.0,72.8,132.4,2.1,257.1,1.9,0.0,0.0
2021-04-19 07:00:00,10.1,0.0,66.3,318.0,2.7,278.1,2.5,0.0,0.1
2021-04-19 08:00:00,11.9,0.0,60.0,518.4,2.1,308.4,1.9,0.0,0.3
2021-04-19 09:00:00,13.3,0.0,52.1,697.1,1.2,355.5,1.0,0.0,0.4
2021-04-19 10:00:00,14.1,0.0,49.6,790.8,2.7,359.3,2.6,0.0,0.4
2021-04-19 11:00:00,14.7,0.0,45.8,737.2,2.1,17.8,2.0,0.0,0.4
2021-04-19 12:00:00,15.2,0.0,42.7,674.1,1.8,355.3,1.7,0.0,0.4
2021-04-19 13:00:00,14.5,0.0,49.9,549.4,2.9,135.1,2.2,0.0,0.3
2021-04-19 14:00:00,15.9,0.0,42.7,543.0,2.2,152.4,1.9,0.0,0.3
2021-04-19 15:00:00,15.5,0.0,43.5,503.7,1.9,82.2,1.9,0.0,0.3
2021-04-19 16:00:00,15.0,0.0,43.7,291.0,3.4,85.1,1.8,0.0,0.2
2021-04-19 17:00:00,11.6,0.0,64.0,120.9,5.0,21.8,4.4,0.0,0.1
2021-04-19 18:00:00,11.9,0.2,59.0,31.0,2.0,346.7,0.7,1.0,0.0
2021-04-19 19:00:00,10.9,0.0,65.7,0.0,1.6,232.0,1.5,0.0,0.0
2021-04-19 20:00:00,9.5,0.0,70.3,0.0,1.4,209.4,1.6,0.0,0.0
