ds,y
2022-11-07T14:26:03.36517675Z,18.3
2022-11-07T14:26:05.891582792Z,18.3
2022-11-07T14:26:08.451848709Z,18.3
2022-11-07T14:26:10.910906209Z,18.3
2022-11-07T14:26:13.367629417Z,18.3
2022-11-07T14:26:15.855072917Z,18.3
2022-11-07T14:26:18.385161959Z,18.3
2022-11-07T14:26:20.944636459Z,18.3
2022-11-07T14:26:23.355143875Z,18.3
2022-11-07T14:26:25.962753334Z,18.3
2022-11-07T14:26:28.421080792Z,18.3
2022-11-07T14:26:30.879535334Z,18.3
2022-11-07T14:26:33.439069625Z,18.3
2022-11-07T14:26:35.89642525Z,18.3
2022-11-07T14:26:38.456035Z,18.3
2022-11-07T14:26:40.914465542Z,18.3
2022-11-07T14:26:43.373658375Z,18.3
2022-11-07T14:26:45.931462042Z,18.3
2022-11-07T14:26:48.389426459Z,18.3
2022-11-07T14:26:50.949435667Z,18.3
2022-11-07T14:26:53.407279625Z,18.3
2022-11-07T14:26:55.857452792Z,18.3
2022-11-07T14:26:58.425394459Z,18.3
2022-11-07T14:27:00.8827715Z,18.3
2022-11-07T14:27:03.444403292Z,18.3
2022-11-07T14:27:05.900760959Z,18.3
2022-11-07T14:27:08.462125084Z,18.3
2022-11-07T14:27:10.91919625Z,18.3
2022-11-07T14:27:13.376745417Z,18.3
2022-11-07T14:27:15.935790542Z,18.3
2022-11-07T14:27:18.395571959Z,18.3
2022-11-07T14:27:20.954104209Z,18.3
2022-11-07T14:27:23.412001084Z,18.3
2022-11-07T14:27:25.87190025Z,18.3
2022-11-07T14:27:28.431972375Z,18.3
2022-11-07T14:27:30.856548792Z,18.3
2022-11-07T14:27:33.356302334Z,18.3
2022-11-07T14:27:35.906574084Z,18.3
2022-11-07T14:27:38.46495Z,18.3
2022-11-07T14:27:40.924745292Z,18.3
2022-11-07T14:27:43.381124292Z,18.3
2022-11-07T14:27:45.94217025Z,18.3
2022-11-07T14:27:48.398861542Z,18.3
2022-11-07T14:27:50.961103709Z,18.3
2022-11-07T14:27:53.4167705Z,18.3
2022-11-07T14:27:55.874947167Z,18.3
2022-11-07T14:27:58.434982792Z,18.3
2022-11-07T14:28:00.892296834Z,18.3
2022-11-07T14:28:03.452737459Z,18.3
2022-11-07T14:28:05.920741459Z,18.3
2022-11-07T14:28:08.376025584Z,18.3
2022-11-07T14:28:10.928581417Z,18.3
2022-11-07T14:28:13.38595675Z,18.3
2022-11-07T14:28:15.944959625Z,18.3
2022-11-07T14:28:18.403854792Z,18.3
2022-11-07T14:28:20.963506Z,18.3
2022-11-07T14:28:23.42215675Z,18.3
2022-11-07T14:28:25.879899292Z,18.3
2022-11-07T14:28:28.439929459Z,18.3
2022-11-07T14:28:30.898472292Z,18.3
2022-11-07T14:28:33.457203834Z,18.3
2022-11-07T14:28:35.920315375Z,18.3
2022-11-07T14:28:38.372458917Z,18.3
2022-11-07T14:28:40.933052125Z,18.3
2022-11-07T14:28:43.390554084Z,18.3
2022-11-07T14:28:45.951116584Z,18.3
2022-11-07T14:28:48.357926167Z,18.3
2022-11-07T14:28:50.969304042Z,18.3
2022-11-07T14:28:53.428329667Z,18.3
2022-11-07T14:28:55.885420375Z,18.3
2022-11-07T14:28:58.44293425Z,18.3
2022-11-07T14:29:00.901888584Z,18.3
2022-11-07T14:29:03.462537084Z,18.3
2022-11-07T14:29:05.920179334Z,18.3
2022-11-07T14:29:08.376310209Z,18.3
2022-11-07T14:29:10.938152209Z,18.3
2022-11-07T14:29:13.357957209Z,18.3
2022-11-07T14:29:15.955325042Z,18.3
2022-11-07T14:29:18.413711209Z,18.3
2022-11-07T14:29:20.871454584Z,18.3
2022-11-07T14:29:23.430852584Z,18.3
2022-11-07T14:29:25.888600459Z,18.3
2022-11-07T14:29:28.449015375Z,18.3
2022-11-07T14:29:30.906498667Z,18.3
2022-11-07T14:29:33.466735542Z,18.3
2022-11-07T14:29:35.858280709Z,18.3
2022-11-07T14:29:38.383043459Z,18.3
2022-11-07T14:29:40.941565792Z,18.3
2022-11-07T14:29:43.358556959Z,18.3
2022-11-07T14:29:45.962550417Z,18.3
2022-11-07T14:29:48.417831584Z,18.3
2022-11-07T14:29:50.87603175Z,18.3
2022-11-07T14:29:53.436550959Z,18.3
2022-11-07T14:29:55.898173334Z,18.3
2022-11-07T14:29:58.454032667Z,18.3
2022-11-07T14:30:00.911689667Z,18.3
2022-11-07T14:30:03.369314709Z,18.3
2022-11-07T14:30:05.92882175Z,18.3
2022-11-07T14:30:08.387064Z,18.3
2022-11-07T14:30:10.947864792Z,18.3
2022-11-07T14:30:13.405022667Z,18.3
2022-11-07T14:30:15.964283667Z,18.3
2022-11-07T14:30:18.422733584Z,18.3
2022-11-07T14:30:20.88009075Z,18.3
2022-11-07T14:30:23.440731584Z,18.3
2022-11-07T14:30:25.89901525Z,18.3
2022-11-07T14:30:28.459655667Z,18.3
2022-11-07T14:30:30.917421959Z,18.3
2022-11-07T14:30:33.373758292Z,18.3
2022-11-07T14:30:35.93407275Z,18.3
2022-11-07T14:30:38.392411167Z,18.3
2022-11-07T14:30:40.954292Z,18.3
2022-11-07T14:30:43.360480417Z,18.3
2022-11-07T14:30:45.970090584Z,18.3
2022-11-07T14:30:48.427942209Z,18.3
2022-11-07T14:30:50.885344584Z,18.3
2022-11-07T14:30:53.361251459Z,18.3
2022-11-07T14:30:55.903285417Z,18.3
2022-11-07T14:30:58.463742334Z,18.3
2022-11-07T14:31:00.921326292Z,18.3
2022-11-07T14:31:03.379292167Z,18.3
2022-11-07T14:31:05.938784875Z,18.3
2022-11-07T14:31:08.397635709Z,18.3
2022-11-07T14:31:10.860027709Z,18.3
2022-11-07T14:31:13.414204084Z,18.3
2022-11-07T14:31:15.872583584Z,18.3
2022-11-07T14:31:18.433072709Z,18.3
2022-11-07T14:31:20.8918735Z,18.3
2022-11-07T14:31:23.450396542Z,18.3
2022-11-07T14:31:25.907578875Z,18.3
2022-11-07T14:31:28.469268375Z,18.3
2022-11-07T14:31:30.925783792Z,18.3
2022-11-07T14:31:33.383323084Z,18.3
2022-11-07T14:31:35.941792542Z,18.3
2022-11-07T14:31:38.401509167Z,18.3
2022-11-07T14:31:40.960307334Z,18.3
2022-11-07T14:31:43.422499167Z,18.3
2022-11-07T14:31:45.87709975Z,18.3
2022-11-07T14:31:48.438594209Z,18.3
2022-11-07T14:31:50.894984334Z,18.3
2022-11-07T14:31:53.45620425Z,18.3
2022-11-07T14:31:55.912719292Z,18.3
2022-11-07T14:31:58.473460125Z,18.3
2022-11-07T14:32:00.930783667Z,18.3
2022-11-07T14:32:03.388984792Z,18.3
2022-11-07T14:32:05.948070417Z,18.3
2022-11-07T14:32:08.406099834Z,18.3
2022-11-07T14:32:10.965913959Z,18.3
2022-11-07T14:32:13.424031459Z,18.2
2022-11-07T14:32:15.880818Z,18.3
2022-11-07T14:32:18.441654417Z,18.3
2022-11-07T14:32:20.900161125Z,18.2
2022-11-07T14:32:23.459757667Z,18.3
2022-11-07T14:32:25.917913167Z,18.3
2022-11-07T14:32:28.375201917Z,18.2
2022-11-07T14:32:30.935216459Z,18.3
2022-11-07T14:32:33.393942542Z,18.3
2022-11-07T14:32:35.953311584Z,18.3
2022-11-07T14:32:38.412040417Z,18.3
2022-11-07T14:32:40.86253425Z,18.2
2022-11-07T14:32:43.429176709Z,18.3
2022-11-07T14:32:45.886249167Z,18.2
2022-11-07T14:32:48.446414Z,18.2
2022-11-07T14:32:50.904523792Z,18.2
2022-11-07T14:32:53.366111834Z,18.2
2022-11-07T14:32:55.922278959Z,18.3
2022-11-07T14:32:58.381221875Z,18.2
2022-11-07T14:33:00.939704959Z,18.2
2022-11-07T14:33:03.398179542Z,18.2
2022-11-07T14:33:05.957688625Z,18.3
2022-11-07T14:33:08.417295375Z,18.2
2022-11-07T14:33:10.8729925Z,18.3
2022-11-07T14:33:13.4341935Z,18.3
2022-11-07T14:33:15.8901765Z,18.3
2022-11-07T14:33:18.450483875Z,18.3
2022-11-07T14:33:20.862992459Z,18.3
2022-11-07T14:33:23.468714542Z,18.2
2022-11-07T14:33:25.928073084Z,18.3
2022-11-07T14:33:28.384012125Z,18.2
2022-11-07T14:33:30.947673542Z,18.3
2022-11-07T14:33:33.40302025Z,18.2
2022-11-07T14:33:35.963135375Z,18.3
2022-11-07T14:33:38.422088417Z,18.2
2022-11-07T14:33:40.877711959Z,18.2
2022-11-07T14:33:43.440111334Z,18.3
2022-11-07T14:33:45.89674775Z,18.2
2022-11-07T14:33:48.457595875Z,18.2
2022-11-07T14:33:50.914099625Z,18.2
2022-11-07T14:33:53.473738042Z,18.3
2022-11-07T14:33:55.931118292Z,18.2
2022-11-07T14:33:58.3897515Z,18.2
2022-11-07T14:34:00.948803292Z,18.2
2022-11-07T14:34:03.407775Z,18.2
2022-11-07T14:34:05.967266209Z,18.2
2022-11-07T14:34:08.426655792Z,18.2
2022-11-07T14:34:10.883991834Z,18.2
2022-11-07T14:34:13.442930334Z,18.2
2022-11-07T14:34:15.899680167Z,18.2
2022-11-07T14:34:18.460427167Z,18.2
2022-11-07T14:34:20.918475917Z,18.2
2022-11-07T14:34:23.376508834Z,18.2
2022-11-07T14:34:25.936254875Z,18.2
2022-11-07T14:34:28.394463334Z,18.2
2022-11-07T14:34:30.954220959Z,18.2
2022-11-07T14:34:33.411783167Z,18.2
2022-11-07T14:34:35.972112667Z,18.2
2022-11-07T14:34:38.366342667Z,18.2
2022-11-07T14:34:40.887384167Z,18.2
2022-11-07T14:34:43.447407542Z,18.2
2022-11-07T14:34:45.905333792Z,18.2
2022-11-07T14:34:48.466048875Z,18.2
2022-11-07T14:34:50.863964334Z,18.2
2022-11-07T14:34:53.381049375Z,18.2
2022-11-07T14:34:55.942485375Z,18.2
2022-11-07T14:34:58.398442084Z,18.2
2022-11-07T14:35:00.959894584Z,18.2
2022-11-07T14:35:03.4178445Z,18.2
2022-11-07T14:35:05.872619792Z,18.2
2022-11-07T14:35:08.435026417Z,18.2
2022-11-07T14:35:10.890486834Z,18.2
2022-11-07T14:35:33.421279834Z,18.2
2022-11-07T14:35:35.878553875Z,18.2
2022-11-07T14:35:38.439690209Z,18.2
2022-11-07T14:35:40.898652459Z,18.2
2022-11-07T14:35:43.457284Z,18.2
2022-11-07T14:35:45.915412792Z,18.2
2022-11-07T14:35:48.474821084Z,18.2
2022-11-07T14:35:50.932410709Z,18.2
2022-11-07T14:35:53.365542042Z,18.2
2022-11-07T14:35:55.950173584Z,18.2
2022-11-07T14:35:58.40829975Z,18.2
2022-11-07T14:36:00.9680645Z,18.2
2022-11-07T14:36:03.427478Z,18.2
2022-11-07T14:36:05.882274459Z,18.2
2022-11-07T14:36:08.443642417Z,18.2
2022-11-07T14:36:10.901528875Z,18.2
2022-11-07T14:36:13.461214Z,18.2
2022-11-07T14:36:15.918694459Z,18.2
2022-11-07T14:36:18.377137875Z,18.2
2022-11-07T14:36:20.937043042Z,18.2
2022-11-07T14:36:23.395160084Z,18.2
2022-11-07T14:36:25.954849167Z,18.2
2022-11-07T14:36:28.413037542Z,18.2
2022-11-07T14:36:30.97278125Z,18.2
2022-11-07T14:36:33.431178417Z,18.2
2022-11-07T14:36:35.888152667Z,18.2
2022-11-07T14:36:38.449667792Z,18.2
2022-11-07T14:36:40.90616675Z,18.2
2022-11-07T14:36:43.468465292Z,18.2
2022-11-07T14:36:45.922488792Z,18.2
2022-11-07T14:36:48.382186709Z,18.2
2022-11-07T14:36:50.942368167Z,18.2
2022-11-07T14:36:53.400329875Z,18.2
2022-11-07T14:36:55.959763709Z,18.2
2022-11-07T14:36:58.41832375Z,18.2
2022-11-07T14:37:00.979138625Z,18.2
2022-11-07T14:37:03.435798375Z,18.2
2022-11-07T14:37:05.8916275Z,18.2
2022-11-07T14:37:08.367528625Z,18.2
2022-11-07T14:37:10.911339917Z,18.2
2022-11-07T14:37:13.471852Z,18.2
2022-11-07T14:37:15.927524292Z,18.2
2022-11-07T14:37:18.386810625Z,18.2
2022-11-07T14:37:20.948185042Z,18.2
2022-11-07T14:37:23.406840125Z,18.2
2022-11-07T14:37:25.964858667Z,18.2
2022-11-07T14:37:28.422881542Z,18.2
2022-11-07T14:37:30.880385459Z,18.2
2022-11-07T14:37:33.440192375Z,18.2
2022-11-07T14:37:35.896313125Z,18.2
2022-11-07T14:37:38.459212292Z,18.2
2022-11-07T14:37:40.916344667Z,18.2
2022-11-07T14:37:43.475860125Z,18.2
2022-11-07T14:37:45.933847125Z,18.2
2022-11-07T14:37:48.391893459Z,18.2
2022-11-07T14:37:50.951966625Z,18.2
2022-11-07T14:37:53.379361084Z,18.2
2022-11-07T14:37:55.967952542Z,18.2
2022-11-07T14:37:58.427467292Z,18.2
2022-11-07T14:38:00.884283792Z,18.2
2022-11-07T14:38:03.445423792Z,18.2
2022-11-07T14:38:05.901010917Z,18.2
2022-11-07T14:38:08.462903084Z,18.2
2022-11-07T14:38:10.920855584Z,18.2
2022-11-07T14:38:13.378514375Z,18.1
2022-11-07T14:38:15.936887292Z,18.2
2022-11-07T14:38:18.396772042Z,18.2
2022-11-07T14:38:20.956604542Z,18.2
2022-11-07T14:38:23.413911334Z,18.2
2022-11-07T14:38:25.972707042Z,18.2
2022-11-07T14:38:28.4326765Z,18.2
2022-11-07T14:38:30.889702209Z,18.1
2022-11-07T14:38:33.451068875Z,18.1
2022-11-07T14:38:35.906104Z,18.1
2022-11-07T14:38:38.46815975Z,18.1
2022-11-07T14:38:40.924018334Z,18.1
2022-11-07T14:38:43.382887125Z,18.2
2022-11-07T14:38:45.868555417Z,18.1
2022-11-07T14:38:48.400845792Z,18.1
2022-11-07T14:38:50.869011209Z,18.1
2022-11-07T14:38:53.370369709Z,18.1
2022-11-07T14:38:55.977477375Z,18.2
2022-11-07T14:38:58.436513042Z,18.1
2022-11-07T14:39:00.895502167Z,18.2
2022-11-07T14:39:03.454816084Z,18.1
2022-11-07T14:39:05.910729334Z,18.1
2022-11-07T14:39:08.471735334Z,18.1
2022-11-07T14:39:10.869516417Z,18.1
2022-11-07T14:39:13.39352Z,18.1
2022-11-07T14:39:15.946468292Z,18.1
2022-11-07T14:39:18.405640209Z,18.1
2022-11-07T14:39:20.965722375Z,18.1
2022-11-07T14:39:23.423335625Z,18.1
2022-11-07T14:39:25.881475417Z,18.1
2022-11-07T14:39:28.441350125Z,18.1
2022-11-07T14:39:30.870373917Z,18.1
2022-11-07T14:39:33.461128334Z,18.1
2022-11-07T14:39:35.91541525Z,18.1
2022-11-07T14:39:38.369188834Z,18.1
2022-11-07T14:39:40.935831042Z,18.1
2022-11-07T14:39:43.369566834Z,18.1
2022-11-07T14:39:45.95136125Z,18.1
2022-11-07T14:39:48.369645209Z,18.1
2022-11-07T14:39:50.970807542Z,18.1
2022-11-07T14:39:53.370989625Z,18.1
2022-11-07T14:39:55.886113959Z,18.1
2022-11-07T14:39:58.445954834Z,18.1
2022-11-07T14:40:00.904498417Z,18.1
2022-11-07T14:40:03.465024Z,18.1
2022-11-07T14:40:05.92323325Z,18.1
2022-11-07T14:40:08.370587459Z,18.1
2022-11-07T14:40:10.939389834Z,18.1
2022-11-07T14:40:13.395738625Z,18.1
2022-11-07T14:40:15.955956125Z,18.1
2022-11-07T14:40:18.415340417Z,18.1
2022-11-07T14:40:20.975235542Z,18.1
2022-11-07T14:40:23.432854417Z,18.1
2022-11-07T14:40:25.890472459Z,18.1
2022-11-07T14:40:28.450435625Z,18.1
2022-11-07T14:40:30.908362334Z,18.1
2022-11-07T14:40:33.370917334Z,18.1
2022-11-07T14:40:35.926669417Z,18.1
2022-11-07T14:40:38.383999584Z,18.1
2022-11-07T14:40:40.944568792Z,18.1
2022-11-07T14:40:43.401487084Z,18.1
2022-11-07T14:40:45.960413292Z,18.1
2022-11-07T14:40:48.421380334Z,18.1
2022-11-07T14:40:50.980405417Z,18.1
2022-11-07T14:40:53.437670084Z,18.1
2022-11-07T14:40:55.895632Z,18.1
2022-11-07T14:40:58.456847Z,18.1
2022-11-07T14:41:00.914583667Z,18.1
2022-11-07T14:41:03.473628917Z,18.1
2022-11-07T14:41:05.931848709Z,18.1
2022-11-07T14:41:08.388445959Z,18.1
2022-11-07T14:41:10.949514667Z,18.1
2022-11-07T14:41:13.407081459Z,18.1
2022-11-07T14:41:15.966208792Z,18.1
2022-11-07T14:41:18.425215875Z,18.1
2022-11-07T14:41:20.882708375Z,18.1
2022-11-07T14:41:23.442208542Z,18.1
2022-11-07T14:41:25.900520792Z,18.1
2022-11-07T14:41:28.461427542Z,18.1
2022-11-07T14:41:30.917780334Z,18.1
2022-11-07T14:41:33.478060959Z,18.1
2022-11-07T14:41:35.935815709Z,18.1
2022-11-07T14:41:38.395580125Z,18.1
2022-11-07T14:41:40.954011917Z,18.1
2022-11-07T14:41:43.411250334Z,18.1
2022-11-07T14:41:45.971574875Z,18.1
2022-11-07T14:41:48.429425167Z,18.1
2022-11-07T14:41:50.887158084Z,18.1
2022-11-07T14:41:53.447586292Z,18.1
2022-11-07T14:41:55.905462584Z,18.1
2022-11-07T14:41:58.464760584Z,18.1
2022-11-07T14:42:00.924440792Z,18.1
2022-11-07T14:42:03.482880167Z,18.1
2022-11-07T14:42:05.940509084Z,18.1
2022-11-07T14:42:08.39956175Z,18.1
2022-11-07T14:42:10.958268959Z,18.1
2022-11-07T14:42:13.416644375Z,18.1
2022-11-07T14:42:15.975419417Z,18.1
2022-11-07T14:42:18.434617084Z,18.1
2022-11-07T14:42:20.891645209Z,18.1
2022-11-07T14:42:23.451825959Z,18.1
2022-11-07T14:42:25.909465292Z,18.1
2022-11-07T14:42:28.469593334Z,18.1
2022-11-07T14:42:30.927311375Z,18.1
2022-11-07T14:42:33.384886209Z,18.1
2022-11-07T14:42:35.87432775Z,18.1
2022-11-07T14:42:38.402889125Z,18.1
2022-11-07T14:42:40.963833417Z,18.1
2022-11-07T14:42:43.420732292Z,18.1
2022-11-07T14:42:45.98349225Z,18.1
2022-11-07T14:42:48.439272917Z,18.1
2022-11-07T14:42:50.896815709Z,18.1
2022-11-07T14:42:53.456959167Z,18.1
2022-11-07T14:42:55.914905375Z,18.1
2022-11-07T14:42:58.474185125Z,18.1
2022-11-07T14:43:00.932814959Z,18.1
2022-11-07T14:43:03.3899115Z,18.1
2022-11-07T14:43:05.949723584Z,18.1
2022-11-07T14:43:08.407629459Z,18.1
2022-11-07T14:43:10.968433584Z,18.1
2022-11-07T14:43:13.425472625Z,18.1
2022-11-07T14:43:15.883038709Z,18.1
2022-11-07T14:43:18.443410167Z,18.1
2022-11-07T14:43:20.901220917Z,18.1
2022-11-07T14:43:23.462946042Z,18.1
2022-11-07T14:43:25.920572334Z,18.1
2022-11-07T14:43:28.479353375Z,18.1
2022-11-07T14:43:30.937290709Z,18.1
2022-11-07T14:43:33.395703042Z,18.1
2022-11-07T14:43:35.873533042Z,18.1
2022-11-07T14:43:38.41334125Z,18.1
2022-11-07T14:43:40.973030709Z,18.1
2022-11-07T14:43:43.432124417Z,18.1
2022-11-07T14:43:45.888233167Z,18.1
2022-11-07T14:43:48.448043167Z,18.1
2022-11-07T14:43:50.9075075Z,18.1
2022-11-07T14:43:53.465760584Z,18.1
2022-11-07T14:43:55.924244042Z,18.1
2022-11-07T14:43:58.484226417Z,18.1
2022-11-07T14:44:00.874888917Z,18.1
2022-11-07T14:44:03.375750375Z,18.1
2022-11-07T14:44:05.959195625Z,18.1
2022-11-07T14:44:08.417945667Z,18.1
2022-11-07T14:44:10.977241375Z,18.1
2022-11-07T14:44:13.435449959Z,18.1
2022-11-07T14:44:15.893418375Z,18.1
2022-11-07T14:44:18.453233917Z,18.1
2022-11-07T14:44:20.910471292Z,18.1
2022-11-07T14:44:23.4720945Z,18.1
2022-11-07T14:44:25.928620625Z,18.1
2022-11-07T14:44:28.38962225Z,18.1
2022-11-07T14:44:30.945980584Z,18.1
2022-11-07T14:44:33.404889709Z,18.1
2022-11-07T14:44:35.963902709Z,18.1
2022-11-07T14:44:38.422503542Z,18.1
2022-11-07T14:44:40.982257792Z,18.1
2022-11-07T14:44:43.440185125Z,18.1
2022-11-07T14:44:45.87560625Z,18.1
2022-11-07T14:44:48.375776959Z,18.1
2022-11-07T14:44:50.915544167Z,18.1
2022-11-07T14:44:53.47647375Z,18.1
2022-11-07T14:44:55.933358209Z,18.1
2022-11-07T14:44:58.391053375Z,18.1
2022-11-07T14:45:00.95140875Z,18.1
2022-11-07T14:45:03.409000625Z,18.1
2022-11-07T14:45:05.969481Z,18.1
2022-11-07T14:45:08.426482542Z,18.1
2022-11-07T14:45:10.987277084Z,18.1
2022-11-07T14:45:13.445988792Z,18.1
2022-11-07T14:45:15.901558375Z,18.1
2022-11-07T14:45:18.462447084Z,18.1
2022-11-07T14:45:20.919824834Z,18.1
2022-11-07T14:45:23.480622917Z,18.1
2022-11-07T14:45:25.938649917Z,18.1
2022-11-07T14:45:28.395819125Z,18.1
2022-11-07T14:45:30.956058875Z,18.1
2022-11-07T14:45:33.413950167Z,18.1
2022-11-07T14:45:35.975792125Z,18.1
2022-11-07T14:45:38.431915625Z,18.1
2022-11-07T14:45:40.889624792Z,18.1
2022-11-07T14:45:43.451073459Z,18.1
2022-11-07T14:45:45.907401084Z,18.1
2022-11-07T14:45:48.46800775Z,18.1
2022-11-07T14:45:50.925572042Z,18.1
2022-11-07T14:45:53.485855792Z,18.1
2022-11-07T14:45:55.943154334Z,18.1
2022-11-07T14:45:58.400368042Z,18.1
2022-11-07T14:46:00.96081Z,18.1
2022-11-07T14:46:03.376424834Z,18.1
2022-11-07T14:46:05.978454667Z,18.1
2022-11-07T14:46:08.436491Z,18.1
2022-11-07T14:46:10.893857Z,18.1
2022-11-07T14:46:13.454996417Z,18.1
2022-11-07T14:46:15.877137167Z,18.1
2022-11-07T14:46:18.471620875Z,18.1
2022-11-07T14:46:20.930051584Z,18.1
2022-11-07T14:46:23.38761025Z,18.1
2022-11-07T14:46:25.947318417Z,18.1
2022-11-07T14:46:28.405627084Z,18.1
2022-11-07T14:46:30.9657005Z,18.1
2022-11-07T14:46:33.423564209Z,18.1
2022-11-07T14:46:35.982455917Z,18.1
2022-11-07T14:46:38.440963417Z,18.1
2022-11-07T14:46:40.898952209Z,18.1
2022-11-07T14:46:43.4592565Z,18.1
2022-11-07T14:46:45.917148542Z,18.1
2022-11-07T14:46:48.476311334Z,18.1
2022-11-07T14:46:50.934242667Z,18.1
2022-11-07T14:46:53.390593334Z,18.1
2022-11-07T14:46:55.953027542Z,18.1
2022-11-07T14:46:58.408356584Z,18.1
2022-11-07T14:47:00.878530125Z,18.1
2022-11-07T14:47:03.42784925Z,18.1
2022-11-07T14:47:05.988120667Z,18.1
2022-11-07T14:47:08.44394475Z,18.1
2022-11-07T14:47:10.90345775Z,18.1
2022-11-07T14:47:13.461996584Z,18.1
2022-11-07T14:47:15.920675209Z,18.1
2022-11-07T14:47:18.479721459Z,18.1
2022-11-07T14:47:20.939363375Z,18.1
2022-11-07T14:47:23.396975875Z,18.1
2022-11-07T14:47:25.957443334Z,18.1
2022-11-07T14:47:28.415090292Z,18.1
2022-11-07T14:47:30.976819167Z,18.1
2022-11-07T14:47:33.434020542Z,18.1
2022-11-07T14:47:35.879067292Z,18.1
2022-11-07T14:47:38.451026042Z,18.1
2022-11-07T14:47:40.911137834Z,18.1
2022-11-07T14:47:43.468596417Z,18.1
2022-11-07T14:47:45.878933875Z,18.1
2022-11-07T14:47:48.486078375Z,18.1
2022-11-07T14:47:50.94390475Z,18.1
2022-11-07T14:47:53.402330584Z,18.1
2022-11-07T14:47:55.962065875Z,18.1
2022-11-07T14:48:53.412645084Z,18.1
2022-11-07T14:48:55.8801915Z,18.1
2022-11-07T14:48:58.428667959Z,18.1
2022-11-07T14:49:00.880191125Z,18.1
2022-11-07T14:49:03.380857875Z,18.1
2022-11-07T14:49:05.880877792Z,18.1
2022-11-07T14:49:08.464620084Z,18.1
2022-11-07T14:49:10.922854667Z,18.1
2022-11-07T14:49:13.482810792Z,18.1
2022-11-07T14:49:15.880016125Z,18.1
2022-11-07T14:49:18.398207584Z,18.1
2022-11-07T14:49:20.960115334Z,18.1
2022-11-07T14:49:23.416264209Z,18.1
2022-11-07T14:49:25.976723459Z,18.1
2022-11-07T14:49:28.435831209Z,18.1
2022-11-07T14:49:30.891922542Z,18.1
2022-11-07T14:49:33.451838709Z,18.1
2022-11-07T14:49:35.882275667Z,18.1
2022-11-07T14:49:38.469054542Z,18.1
2022-11-07T14:49:40.928872792Z,18.1
2022-11-07T14:49:43.381197834Z,18.1
2022-11-07T14:49:45.944256125Z,18.1
2022-11-07T14:49:48.403200417Z,18.1
2022-11-07T14:49:50.964746625Z,18.1
2022-11-07T14:49:53.420671667Z,18.1
2022-11-07T14:49:55.981054917Z,18.1
2022-11-07T14:49:58.380922542Z,18.1
2022-11-07T14:50:00.880354709Z,18.1
2022-11-07T14:50:03.456559959Z,18.1
2022-11-07T14:50:05.914227292Z,18.1
2022-11-07T14:50:08.474538417Z,18.1
2022-11-07T14:50:10.930457125Z,18.1
2022-11-07T14:50:13.418072Z,18.1
2022-11-07T14:50:15.881041625Z,18.1
2022-11-07T14:50:18.407625125Z,18.1
2022-11-07T14:50:20.967959292Z,18.1
2022-11-07T14:50:23.42653825Z,18.1
2022-11-07T14:50:25.985920792Z,18.1
2022-11-07T14:50:28.444445042Z,18.1
2022-11-07T14:50:30.902644334Z,18.1
2022-11-07T14:50:33.460957167Z,18.1
2022-11-07T14:50:35.918924709Z,18.1
2022-11-07T14:50:38.479228417Z,18.1
2022-11-07T14:50:40.936478584Z,18.1
2022-11-07T14:50:43.394982667Z,18.1
2022-11-07T14:50:45.882115125Z,18.1
2022-11-07T14:50:48.41393775Z,18.1
2022-11-07T14:50:50.972451334Z,18.1
2022-11-07T14:50:53.429995792Z,18.1
2022-11-07T14:50:55.903137917Z,18.1
2022-11-07T14:50:58.448501542Z,18.1
2022-11-07T14:51:00.905497709Z,18.1
2022-11-07T14:51:03.467261542Z,18.1
2022-11-07T14:51:05.923718917Z,18.1
2022-11-07T14:51:08.483209375Z,18.1
2022-11-07T14:51:10.941769625Z,18.1
2022-11-07T14:51:13.399521209Z,18.1
2022-11-07T14:51:15.959435084Z,18.1
2022-11-07T14:51:18.416979917Z,18.1
2022-11-07T14:51:20.977030084Z,18.1
2022-11-07T14:51:23.434898625Z,18.1
2022-11-07T14:51:25.893168084Z,18.1
2022-11-07T14:51:28.452450542Z,18.1
2022-11-07T14:51:30.910153292Z,18.1
2022-11-07T14:51:33.470454625Z,18.1
2022-11-07T14:51:35.929979084Z,18.1
2022-11-07T14:51:38.490484625Z,18.1
2022-11-07T14:51:40.946077084Z,18.1
2022-11-07T14:51:43.404508042Z,18.1
2022-11-07T14:51:45.964168792Z,18.1
2022-11-07T14:51:48.420052542Z,18.1
2022-11-07T14:51:50.981828334Z,18.1
2022-11-07T14:51:53.440106959Z,18.1
2022-11-07T14:51:55.89964175Z,18.1
2022-11-07T14:51:58.457879584Z,18.1
2022-11-07T14:52:00.914946375Z,18.1
2022-11-07T14:52:03.4749835Z,18.1
2022-11-07T14:52:05.932916709Z,18.1
2022-11-07T14:52:08.493074292Z,18.1
2022-11-07T14:52:10.951158459Z,18.1
2022-11-07T14:52:13.4092185Z,18.1
2022-11-07T14:52:15.884082167Z,18.1
2022-11-07T14:52:18.426005917Z,18.1
2022-11-07T14:52:20.988155209Z,18.1
2022-11-07T14:52:23.444891084Z,18.1
2022-11-07T14:52:25.903058834Z,18.1
2022-11-07T14:52:28.383777667Z,18.1
2022-11-07T14:52:30.919697625Z,18.1
2022-11-07T14:52:33.481301792Z,18.1
2022-11-07T14:52:35.938119584Z,18.1
2022-11-07T14:52:38.39388275Z,18.1
