ds,y
2022-11-07T17:34:56.059486584Z,61
2022-11-07T17:34:58.556484709Z,63
2022-11-07T17:35:01.057226959Z,0
2022-11-07T17:35:03.556391792Z,54
2022-11-07T17:35:06.056526167Z,58
2022-11-07T17:35:08.557314625Z,51
2022-11-07T17:35:11.055956709Z,61
2022-11-07T17:35:13.557346292Z,19
2022-11-07T17:35:16.056545Z,72
2022-11-07T17:35:18.559658875Z,87
2022-11-07T17:35:21.058602834Z,99
2022-11-07T17:35:23.5572865Z,106
2022-11-07T17:35:26.057425334Z,123
2022-11-07T17:35:28.556993709Z,86
2022-11-07T17:35:31.057975709Z,6
2022-11-07T17:35:33.55933375Z,102
2022-11-07T17:35:36.058056709Z,101
2022-11-07T17:35:38.558153959Z,112
2022-11-07T17:35:41.059388709Z,114
2022-11-07T17:35:43.557883584Z,48
2022-11-07T17:35:46.058988125Z,134
2022-11-07T17:35:48.562104042Z,179
2022-11-07T17:35:51.058036917Z,186
2022-11-07T17:35:53.558383792Z,178
2022-11-07T17:35:56.059886209Z,156
2022-11-07T17:35:58.557932167Z,163
2022-11-07T17:36:01.058861375Z,144
2022-11-07T17:36:03.560249167Z,150
2022-11-07T17:36:06.058108917Z,157
2022-11-07T17:36:08.558590209Z,139
2022-11-07T17:36:11.06267Z,147
2022-11-07T17:36:13.558199334Z,0
2022-11-07T17:36:16.058964084Z,134
2022-11-07T17:36:18.564611209Z,125
2022-11-07T17:36:21.059412417Z,128
2022-11-07T17:36:23.559213292Z,130
2022-11-07T17:36:26.057845667Z,97
2022-11-07T17:36:28.557902625Z,144
2022-11-07T17:36:31.059706792Z,144
2022-11-07T17:36:33.571470959Z,143
2022-11-07T17:36:36.059058334Z,147
2022-11-07T17:36:38.558474834Z,112
2022-11-07T17:36:41.059824125Z,139
2022-11-07T17:36:43.560426625Z,138
2022-11-07T17:36:46.063395542Z,144
2022-11-07T17:36:48.559071084Z,144
2022-11-07T17:36:51.05955425Z,185
2022-11-07T17:36:53.559204125Z,143
2022-11-07T17:36:56.059109375Z,0
2022-11-07T17:36:58.557219959Z,141
2022-11-07T17:37:01.0589555Z,145
2022-11-07T17:37:03.558395459Z,149
2022-11-07T17:37:06.059124917Z,147
2022-11-07T17:37:28.565090542Z,155
2022-11-07T17:37:31.060413125Z,125
2022-11-07T17:37:33.559928334Z,91
2022-11-07T17:37:36.062145875Z,107
2022-11-07T17:37:38.560734375Z,48
2022-11-07T17:37:41.06155225Z,100
2022-11-07T17:37:43.557701875Z,87
2022-11-07T17:37:46.057895417Z,87
2022-11-07T17:37:48.559833584Z,80
2022-11-07T17:37:51.057884042Z,64
2022-11-07T17:37:53.560162334Z,97
2022-11-07T17:37:56.061445625Z,134
2022-11-07T17:37:58.561136125Z,128
2022-11-07T17:38:01.061850625Z,147
2022-11-07T17:38:03.559203667Z,144
2022-11-07T17:38:06.059320542Z,148
2022-11-07T17:38:08.55803175Z,1
2022-11-07T17:38:11.06111125Z,159
2022-11-07T17:38:13.55886125Z,150
2022-11-07T17:38:16.060501709Z,131
2022-11-07T17:38:18.560446375Z,144
2022-11-07T17:38:21.05885075Z,140
2022-11-07T17:38:23.560136292Z,144
2022-11-07T17:38:26.059345042Z,137
2022-11-07T17:38:28.560106792Z,142
2022-11-07T17:38:31.061697584Z,139
2022-11-07T17:38:33.55962475Z,175
2022-11-07T17:38:36.058965042Z,140
2022-11-07T17:38:38.559319917Z,90
2022-11-07T17:38:41.0600105Z,142
2022-11-07T17:38:43.564092709Z,183
2022-11-07T17:38:46.06177225Z,163
2022-11-07T17:38:48.561551375Z,186
2022-11-07T17:38:51.065527792Z,0
2022-11-07T17:38:53.561824084Z,149
2022-11-07T17:38:56.059799459Z,142
2022-11-07T17:38:58.559951959Z,141
2022-11-07T17:39:01.210555459Z,133
2022-11-07T17:39:03.649370334Z,103
2022-11-07T17:39:06.059931667Z,98
2022-11-07T17:39:08.559873209Z,95
2022-11-07T17:39:11.059999417Z,97
2022-11-07T17:39:13.56191525Z,96
2022-11-07T17:39:16.061512125Z,84
2022-11-07T17:39:18.559167917Z,90
2022-11-07T17:39:21.059354042Z,0
2022-11-07T17:39:23.561042792Z,80
2022-11-07T17:39:26.06106075Z,82
2022-11-07T17:39:28.562225084Z,97
2022-11-07T17:39:31.064422959Z,119
2022-11-07T17:39:33.560396875Z,93
2022-11-07T17:39:36.061929084Z,144
2022-11-07T17:39:38.56071725Z,141
2022-11-07T17:39:41.061796125Z,133
2022-11-07T17:39:43.561398959Z,140
2022-11-07T17:39:46.060152209Z,134
2022-11-07T17:39:48.560589292Z,137
2022-11-07T17:39:51.061641417Z,138
2022-11-07T17:39:53.560548167Z,126
2022-11-07T17:39:56.061471667Z,0
2022-11-07T17:39:58.560947375Z,80
2022-11-07T17:40:01.060851292Z,100
2022-11-07T17:40:03.56330425Z,0
2022-11-07T17:40:06.062486167Z,63
2022-11-07T17:40:08.561275667Z,80
2022-11-07T17:40:11.061082084Z,78
2022-11-07T17:40:13.561359792Z,108
2022-11-07T17:40:16.061749584Z,80
2022-11-07T17:40:18.560861667Z,133
2022-11-07T17:40:21.062406875Z,154
2022-11-07T17:40:23.561819959Z,132
2022-11-07T17:40:26.062362459Z,144
2022-11-07T17:40:28.56113175Z,128
2022-11-07T17:40:31.061409709Z,137
2022-11-07T17:40:33.56172875Z,12
2022-11-07T17:40:36.062757167Z,138
2022-11-07T17:40:38.5617075Z,134
2022-11-07T17:40:41.084610667Z,138
2022-11-07T17:40:43.563959084Z,143
2022-11-07T17:40:46.062163209Z,75
2022-11-07T17:40:48.563042834Z,144
2022-11-07T17:40:51.061895709Z,144
2022-11-07T17:40:53.562782834Z,142
2022-11-07T17:40:56.069890959Z,144
2022-11-07T17:40:58.5627625Z,112
2022-11-07T17:41:01.062148209Z,147
2022-11-07T17:41:03.562690542Z,125
2022-11-07T17:41:06.062097459Z,112
2022-11-07T17:41:08.562594917Z,103
2022-11-07T17:41:11.06446175Z,96
2022-11-07T17:41:13.561441667Z,71
2022-11-07T17:41:16.064617709Z,0
2022-11-07T17:41:18.563217584Z,81
2022-11-07T17:41:21.062318834Z,79
2022-11-07T17:41:23.562593542Z,80
2022-11-07T17:41:26.0622935Z,105
2022-11-07T17:41:28.561841875Z,91
2022-11-07T17:41:31.063072042Z,179
2022-11-07T17:41:33.565097792Z,178
2022-11-07T17:41:36.062870709Z,172
2022-11-07T17:41:38.563358959Z,177
2022-11-07T17:41:41.063149292Z,127
2022-11-07T17:41:43.56296925Z,180
2022-11-07T17:41:46.063908292Z,181
2022-11-07T17:41:48.562567375Z,138
2022-11-07T17:41:51.063976917Z,144
2022-11-07T17:41:53.561700042Z,126
2022-11-07T17:41:56.063181417Z,143
2022-11-07T17:41:58.571303209Z,48
2022-11-07T17:42:01.063125834Z,143
2022-11-07T17:42:03.56277275Z,0
2022-11-07T17:42:06.0637315Z,137
2022-11-07T17:42:08.565791Z,128
2022-11-07T17:42:11.065388292Z,110
2022-11-07T17:42:13.563147709Z,115
2022-11-07T17:42:16.063403459Z,108
2022-11-07T17:42:18.56374025Z,97
2022-11-07T17:42:21.065660834Z,0
2022-11-07T17:42:23.567021417Z,96
2022-11-07T17:42:26.06461025Z,101
2022-11-07T17:42:28.564083125Z,0
2022-11-07T17:42:31.064963667Z,91
2022-11-07T17:42:33.562883167Z,81
2022-11-07T17:42:36.06260075Z,80
2022-11-07T17:42:38.563064375Z,83
2022-11-07T17:42:41.064266209Z,45
2022-11-07T17:42:43.56625075Z,130
2022-11-07T17:42:46.064939417Z,177
2022-11-07T17:42:48.564622084Z,182
2022-11-07T17:42:51.064415334Z,137
2022-11-07T17:42:53.566211542Z,117
2022-11-07T17:42:56.065262292Z,158
2022-11-07T17:42:58.566731709Z,122
2022-11-07T17:43:01.064135459Z,161
2022-11-07T17:43:03.565656875Z,136
2022-11-07T17:43:06.066526Z,118
2022-11-07T17:43:08.571703792Z,141
2022-11-07T17:43:11.063827542Z,0
2022-11-07T17:43:13.5689075Z,157
2022-11-07T17:43:16.064384417Z,183
2022-11-07T17:43:18.564329167Z,143
2022-11-07T17:43:21.066665459Z,141
2022-11-07T17:43:23.565974209Z,19
2022-11-07T17:43:26.063862Z,131
2022-11-07T17:43:28.566398875Z,134
2022-11-07T17:43:31.065081417Z,133
2022-11-07T17:43:33.564544459Z,126
2022-11-07T17:43:36.064204959Z,81
2022-11-07T17:43:38.596944042Z,112
2022-11-07T17:43:41.066426209Z,49
2022-11-07T17:43:43.567332542Z,89
2022-11-07T17:43:46.063845084Z,100
2022-11-07T17:43:48.563907542Z,57
2022-11-07T17:43:51.06326575Z,91
2022-11-07T17:43:53.563732Z,21
2022-11-07T17:43:56.064510209Z,84
2022-11-07T17:43:58.564648667Z,80
2022-11-07T17:44:01.063306834Z,64
2022-11-07T17:44:03.565435209Z,83
2022-11-07T17:44:06.06545375Z,0
2022-11-07T17:44:08.567528Z,146
2022-11-07T17:44:11.063236459Z,145
2022-11-07T17:44:13.565774959Z,145
2022-11-07T17:44:16.064245375Z,144
2022-11-07T17:44:18.56530175Z,127
2022-11-07T17:44:21.06499675Z,135
2022-11-07T17:44:23.570854292Z,0
2022-11-07T17:44:26.06544Z,135
2022-11-07T17:44:28.563713417Z,167
2022-11-07T17:44:31.065607334Z,175
2022-11-07T17:44:33.5654955Z,133
2022-11-07T17:44:36.06652125Z,0
2022-11-07T17:44:38.565659417Z,147
2022-11-07T17:44:41.065867375Z,129
2022-11-07T17:44:43.568409709Z,103
2022-11-07T17:44:46.065521167Z,96
2022-11-07T17:44:48.568484542Z,53
2022-11-07T17:44:51.066542459Z,75
2022-11-07T17:44:53.56597625Z,82
2022-11-07T17:44:56.06534375Z,96
2022-11-07T17:44:58.567396125Z,103
2022-11-07T17:45:01.064685792Z,112
2022-11-07T17:45:03.566385292Z,112
2022-11-07T17:45:06.067051792Z,0
2022-11-07T17:45:08.56681025Z,113
2022-11-07T17:45:11.065925917Z,106
2022-11-07T17:45:13.566572334Z,106
2022-11-07T17:45:16.065522125Z,110
2022-11-07T17:45:18.566747292Z,0
2022-11-07T17:45:21.069294375Z,134
2022-11-07T17:45:23.566063292Z,144
2022-11-07T17:45:26.063958959Z,128
2022-11-07T17:45:28.5707975Z,128
2022-11-07T17:45:31.069530917Z,187
2022-11-07T17:45:33.585402834Z,139
2022-11-07T17:45:36.068319Z,6
2022-11-07T17:45:38.568604709Z,140
2022-11-07T17:45:41.06767925Z,133
2022-11-07T17:45:43.566437125Z,137
2022-11-07T17:45:46.068977709Z,128
2022-11-07T17:45:48.56690325Z,67
2022-11-07T17:45:51.065867792Z,112
2022-11-07T17:45:53.567080125Z,109
2022-11-07T17:45:56.064869209Z,99
2022-11-07T17:45:58.566613084Z,94
2022-11-07T17:46:01.066736125Z,75
2022-11-07T17:46:03.566548459Z,0
2022-11-07T17:46:06.06532725Z,85
2022-11-07T17:46:08.570135709Z,139
2022-11-07T17:46:11.066829334Z,167
2022-11-07T17:46:13.566731709Z,135
2022-11-07T17:46:16.068233584Z,144
2022-11-07T17:46:18.567915209Z,12
2022-11-07T17:46:21.06709775Z,142
2022-11-07T17:46:23.566535959Z,143
2022-11-07T17:46:26.067796209Z,139
2022-11-07T17:46:28.568930042Z,112
2022-11-07T17:46:31.066488542Z,71
2022-11-07T17:46:33.567033375Z,100
2022-11-07T17:46:36.074112042Z,95
2022-11-07T17:46:38.588319667Z,99
2022-11-07T17:46:41.066079Z,102
2022-11-07T17:46:43.5709045Z,83
2022-11-07T17:46:46.071306084Z,95
2022-11-07T17:46:48.570767417Z,73
2022-11-07T17:46:51.066625292Z,85
2022-11-07T17:46:53.568246459Z,95
2022-11-07T17:46:56.069356834Z,0
2022-11-07T17:46:58.567535875Z,91
2022-11-07T17:47:01.070113209Z,30
2022-11-07T17:47:03.570806042Z,99
2022-11-07T17:47:06.067835875Z,96
2022-11-07T17:47:08.574590917Z,91
2022-11-07T17:47:11.06701125Z,99
2022-11-07T17:47:13.566976084Z,81
2022-11-07T17:47:16.0671395Z,90
2022-11-07T17:47:18.568414Z,85
2022-11-07T17:47:21.066910709Z,82
2022-11-07T17:47:23.567751959Z,84
2022-11-07T17:47:26.067282709Z,80
2022-11-07T17:47:28.567781167Z,112
2022-11-07T17:47:31.067489084Z,0
2022-11-07T17:47:33.570202792Z,125
2022-11-07T17:47:36.070041167Z,127
2022-11-07T17:47:38.568220084Z,131
2022-11-07T17:47:41.066865417Z,159
2022-11-07T17:47:43.567855792Z,80
2022-11-07T17:47:46.067947667Z,136
2022-11-07T17:47:48.569000709Z,144
2022-11-07T17:47:51.067603417Z,153
2022-11-07T17:47:53.566102584Z,147
2022-11-07T17:47:56.0669765Z,132
2022-11-07T17:47:58.56799825Z,142
2022-11-07T17:48:01.067504542Z,138
2022-11-07T17:48:03.568350792Z,138
2022-11-07T17:48:06.066744792Z,131
2022-11-07T17:48:08.567815542Z,128
2022-11-07T17:48:11.068681417Z,133
2022-11-07T17:48:13.569752375Z,18
2022-11-07T17:48:16.071027792Z,181
2022-11-07T17:48:18.569844667Z,176
2022-11-07T17:48:21.069999584Z,171
2022-11-07T17:48:23.56996Z,177
2022-11-07T17:48:26.069288084Z,150
2022-11-07T17:48:28.568099125Z,178
2022-11-07T17:48:31.06822125Z,189
2022-11-07T17:48:33.56923025Z,145
2022-11-07T17:48:36.069452459Z,167
2022-11-07T17:48:38.576383084Z,132
2022-11-07T17:48:41.070734667Z,130
2022-11-07T17:48:43.573899084Z,35
2022-11-07T17:48:46.074793959Z,124
2022-11-07T17:48:48.569444167Z,110
2022-11-07T17:48:51.06966525Z,109
2022-11-07T17:48:53.568139084Z,96
2022-11-07T17:48:56.069411042Z,41
2022-11-07T17:48:58.56880725Z,102
2022-11-07T17:49:01.068822292Z,76
2022-11-07T17:49:03.568044292Z,97
2022-11-07T17:49:06.075132Z,91
2022-11-07T17:49:08.569330084Z,77
2022-11-07T17:49:11.071646292Z,80
2022-11-07T17:49:13.569090375Z,80
2022-11-07T17:49:16.06907875Z,75
2022-11-07T17:49:18.568779542Z,82
2022-11-07T17:49:21.070796667Z,110
2022-11-07T17:49:23.568448584Z,130
2022-11-07T17:49:26.078652375Z,0
2022-11-07T17:49:28.568857584Z,135
2022-11-07T17:49:31.069856209Z,141
2022-11-07T17:49:33.571779917Z,131
2022-11-07T17:49:36.06923425Z,137
2022-11-07T17:49:38.5703595Z,133
2022-11-07T17:49:41.069123042Z,133
2022-11-07T17:49:43.571565459Z,144
2022-11-07T17:49:46.077787042Z,138
2022-11-07T17:49:48.569930542Z,140
2022-11-07T17:49:51.070314417Z,130
2022-11-07T17:49:53.571187125Z,138
2022-11-07T17:49:56.070709417Z,130
2022-11-07T17:49:58.569755042Z,129
2022-11-07T17:50:01.071211Z,142
2022-11-07T17:50:03.571518125Z,123
2022-11-07T17:50:06.069819042Z,140
2022-11-07T17:50:08.570908334Z,37
2022-11-07T17:50:11.070146625Z,133
2022-11-07T17:50:13.56964Z,135
2022-11-07T17:50:16.070802334Z,125
2022-11-07T17:50:18.569835Z,128
2022-11-07T17:50:21.070286542Z,111
2022-11-07T17:50:23.569595125Z,139
2022-11-07T17:50:26.072448209Z,144
2022-11-07T17:50:28.56934325Z,131
2022-11-07T17:50:31.06771775Z,0
2022-11-07T17:50:33.572311917Z,128
2022-11-07T17:50:36.068933334Z,128
2022-11-07T17:50:38.571817917Z,0
2022-11-07T17:50:41.070319459Z,131
2022-11-07T17:50:43.569825042Z,126
2022-11-07T17:50:46.070413Z,141
2022-11-07T17:50:48.569206709Z,134
2022-11-07T17:50:51.070909209Z,80
2022-11-07T17:50:53.568920959Z,143
2022-11-07T17:50:56.0699785Z,133
2022-11-07T17:51:31.078389292Z,135
2022-11-07T17:51:33.572625167Z,112
2022-11-07T17:51:36.070877834Z,144
2022-11-07T17:51:38.571513042Z,139
2022-11-07T17:51:41.070852292Z,137
2022-11-07T17:51:43.571091209Z,139
2022-11-07T17:51:46.072252167Z,110
2022-11-07T17:51:48.571377459Z,144
2022-11-07T17:51:51.071906959Z,79
2022-11-07T17:51:53.571107375Z,142
2022-11-07T17:51:56.070249917Z,139
2022-11-07T17:51:58.572464334Z,144
2022-11-07T17:52:01.071420792Z,141
2022-11-07T17:52:03.5723445Z,63
2022-11-07T17:52:06.071502417Z,139
2022-11-07T17:52:08.57131Z,147
2022-11-07T17:52:11.07168625Z,137
2022-11-07T17:52:13.572501042Z,144
2022-11-07T17:52:16.071776959Z,169
2022-11-07T17:52:18.57194975Z,167
2022-11-07T17:52:21.072583875Z,170
2022-11-07T17:52:23.573152917Z,162
2022-11-07T17:52:26.073055042Z,151
2022-11-07T17:52:28.572452792Z,112
2022-11-07T17:52:31.082388792Z,144
2022-11-07T17:52:33.573543375Z,0
2022-11-07T17:52:36.07094375Z,144
2022-11-07T17:52:38.573233584Z,144
2022-11-07T17:52:41.074298209Z,144
2022-11-07T17:52:43.572326459Z,149
2022-11-07T17:52:46.073016084Z,100
2022-11-07T17:52:48.609236625Z,176
2022-11-07T17:52:51.074293334Z,178
2022-11-07T17:52:53.572133875Z,188
2022-11-07T17:52:56.072072875Z,223
2022-11-07T17:52:58.574969875Z,174
2022-11-07T17:53:01.0719775Z,181
2022-11-07T17:53:03.574182Z,177
2022-11-07T17:53:06.072033334Z,177
2022-11-07T17:53:08.574273792Z,176
2022-11-07T17:53:11.075144959Z,174
2022-11-07T17:53:13.571881209Z,183
2022-11-07T17:53:16.072114917Z,0
2022-11-07T17:53:18.571873875Z,146
2022-11-07T17:53:21.075517417Z,142
2022-11-07T17:53:23.57094425Z,134
2022-11-07T17:53:26.073520167Z,170
2022-11-07T17:53:28.581213334Z,25
2022-11-07T17:53:31.073286542Z,128
2022-11-07T17:53:33.573134084Z,138
2022-11-07T17:53:36.072583459Z,139
2022-11-07T17:53:38.572248875Z,142
2022-11-07T17:53:41.074191625Z,151
2022-11-07T17:53:43.573117334Z,164
2022-11-07T17:53:46.074600542Z,16
2022-11-07T17:53:48.575223875Z,148
2022-11-07T17:53:51.0735035Z,144
2022-11-07T17:53:53.573162959Z,132
2022-11-07T17:53:56.074119417Z,133
2022-11-07T17:53:58.572443875Z,58
2022-11-07T17:54:01.07273175Z,112
2022-11-07T17:54:03.572724834Z,83
2022-11-07T17:54:06.074610042Z,80
2022-11-07T17:54:08.578965334Z,82
2022-11-07T17:54:11.072374292Z,64
2022-11-07T17:54:13.574000542Z,78
2022-11-07T17:54:16.072977917Z,82
2022-11-07T17:54:18.571902875Z,80
2022-11-07T17:54:21.074428542Z,75
2022-11-07T17:54:23.572339Z,86
2022-11-07T17:54:26.077843542Z,110
2022-11-07T17:54:28.579922417Z,0
2022-11-07T17:54:31.071780292Z,149
2022-11-07T17:54:33.575291792Z,144
2022-11-07T17:54:36.074910917Z,134
2022-11-07T17:54:38.573886959Z,132
2022-11-07T17:54:41.073842334Z,102
2022-11-07T17:54:43.573667292Z,144
2022-11-07T17:54:46.074068459Z,144
2022-11-07T17:54:48.574745709Z,176
2022-11-07T17:54:51.074115042Z,148
2022-11-07T17:54:53.573855375Z,165
2022-11-07T17:54:56.07434075Z,176
2022-11-07T17:54:58.57593325Z,111
2022-11-07T17:55:01.073562875Z,139
2022-11-07T17:55:03.574447375Z,141
2022-11-07T17:55:06.0791675Z,138
2022-11-07T17:55:08.575793959Z,137
2022-11-07T17:55:11.073435459Z,0
2022-11-07T17:55:13.578270625Z,144
2022-11-07T17:55:16.075967125Z,140
2022-11-07T17:55:18.575338459Z,139
2022-11-07T17:55:21.076022Z,145
2022-11-07T17:55:23.573110959Z,122
2022-11-07T17:55:26.073679167Z,139
2022-11-07T17:55:28.57540475Z,118
2022-11-07T17:55:31.075271084Z,112
2022-11-07T17:55:33.574800459Z,108
2022-11-07T17:55:36.075095375Z,86
2022-11-07T17:55:38.575038834Z,94
2022-11-07T17:55:41.074356542Z,0
2022-11-07T17:55:43.572966917Z,95
2022-11-07T17:55:46.090195667Z,98
2022-11-07T17:55:48.57485475Z,96
2022-11-07T17:55:51.07844675Z,93
2022-11-07T17:55:53.574393709Z,54
2022-11-07T17:55:56.07597175Z,94
2022-11-07T17:55:58.574897917Z,94
2022-11-07T17:56:01.07896625Z,95
2022-11-07T17:56:03.575465959Z,120
2022-11-07T17:56:06.075263542Z,86
2022-11-07T17:56:08.575939167Z,99
2022-11-07T17:56:11.076854292Z,99
2022-11-07T17:56:13.575902417Z,101
2022-11-07T17:56:16.077448375Z,105
2022-11-07T17:56:18.577800125Z,98
2022-11-07T17:56:21.076469834Z,112
2022-11-07T17:56:23.576949417Z,0
2022-11-07T17:56:26.074428959Z,106
2022-11-07T17:56:28.584395584Z,110
2022-11-07T17:56:31.074946375Z,112
2022-11-07T17:56:33.574795709Z,122
2022-11-07T17:56:36.074855334Z,95
2022-11-07T17:56:38.578259209Z,0
2022-11-07T17:56:41.076079625Z,119
2022-11-07T17:56:43.574380167Z,119
2022-11-07T17:56:46.075130167Z,117
2022-11-07T17:56:48.574612709Z,102
2022-11-07T17:56:51.074742125Z,99
2022-11-07T17:56:53.575890625Z,0
2022-11-07T17:56:56.07452175Z,86
2022-11-07T17:56:58.57315575Z,89
2022-11-07T17:57:01.078100084Z,80
2022-11-07T17:57:03.576198459Z,91
2022-11-07T17:57:06.076340375Z,30
2022-11-07T17:57:08.57870175Z,83
2022-11-07T17:57:11.07365125Z,85
2022-11-07T17:57:13.587629459Z,78
2022-11-07T17:57:16.074887917Z,79
2022-11-07T17:57:18.574950875Z,69
2022-11-07T17:57:21.075070209Z,106
2022-11-07T17:57:23.575736209Z,126
2022-11-07T17:57:26.0751645Z,147
2022-11-07T17:57:28.575589459Z,134
2022-11-07T17:57:31.073862417Z,134
2022-11-07T17:57:33.576095917Z,144
2022-11-07T17:57:36.075254667Z,0
2022-11-07T17:57:38.575325584Z,135
2022-11-07T17:57:41.076520917Z,133
2022-11-07T17:57:43.57449125Z,128
2022-11-07T17:57:46.077857459Z,143
2022-11-07T17:57:48.57428675Z,0
2022-11-07T17:57:51.077016209Z,140
2022-11-07T17:57:53.576705917Z,118
2022-11-07T17:57:56.074736417Z,128
2022-11-07T17:57:58.576464709Z,115
2022-11-07T17:58:01.075226125Z,95
2022-11-07T17:58:03.576043709Z,103
2022-11-07T17:58:06.076031709Z,113
2022-11-07T17:58:08.57494325Z,112
2022-11-07T17:58:11.075134334Z,134
2022-11-07T17:58:13.576857542Z,123
2022-11-07T17:58:16.074961959Z,137
2022-11-07T17:58:18.58086725Z,0
2022-11-07T17:58:21.075874917Z,138
2022-11-07T17:58:23.5752355Z,133
2022-11-07T17:58:26.076214Z,138
2022-11-07T17:58:28.576960417Z,140
2022-11-07T17:58:31.077089084Z,113
2022-11-07T17:58:33.574797959Z,141
2022-11-07T17:58:36.075669917Z,224
2022-11-07T17:58:38.574853167Z,155
2022-11-07T17:58:41.07516725Z,128
2022-11-07T17:58:43.580604209Z,110
2022-11-07T17:58:46.074904875Z,105
2022-11-07T17:58:48.578796625Z,0
2022-11-07T17:58:51.074967875Z,80
2022-11-07T17:58:53.574318Z,95
2022-11-07T17:58:56.076717667Z,97
2022-11-07T17:58:58.580638125Z,98
2022-11-07T17:59:01.07550925Z,49
2022-11-07T17:59:03.57574125Z,97
2022-11-07T17:59:06.076004584Z,105
2022-11-07T17:59:08.575283Z,91
2022-11-07T17:59:11.075846792Z,96
2022-11-07T17:59:13.578579334Z,80
2022-11-07T17:59:16.07597225Z,109
2022-11-07T17:59:18.57561975Z,107
2022-11-07T17:59:21.077500209Z,103
2022-11-07T17:59:23.576798417Z,101
2022-11-07T17:59:26.081151542Z,92
2022-11-07T17:59:28.575211792Z,97
2022-11-07T17:59:31.075639375Z,0
2022-11-07T17:59:33.578191709Z,93
2022-11-07T17:59:36.076316875Z,95
2022-11-07T17:59:38.576420042Z,82
2022-11-07T17:59:41.075537167Z,92
2022-11-07T17:59:43.576430584Z,48
2022-11-07T17:59:46.0758815Z,79
2022-11-07T17:59:48.576305417Z,77
2022-11-07T17:59:51.077324542Z,91
2022-11-07T17:59:53.576632209Z,114
2022-11-07T17:59:56.07830525Z,134
2022-11-07T17:59:58.577125042Z,139
2022-11-07T18:00:01.076419125Z,80
2022-11-07T18:00:03.576028292Z,129
2022-11-07T18:00:06.076885959Z,141
2022-11-07T18:00:08.575011584Z,116
2022-11-07T18:00:11.07735225Z,123
2022-11-07T18:00:13.581924834Z,35
2022-11-07T18:00:16.076531167Z,106
2022-11-07T18:00:18.5770185Z,97
2022-11-07T18:00:21.075838875Z,67
2022-11-07T18:00:23.576667125Z,60
2022-11-07T18:00:26.078297042Z,33
2022-11-07T18:00:28.578864084Z,89
2022-11-07T18:00:31.078588542Z,112
2022-11-07T18:00:33.577604625Z,157
2022-11-07T18:00:36.077125Z,141
2022-11-07T18:00:38.578359459Z,112
2022-11-07T18:00:41.078762917Z,144
2022-11-07T18:00:43.576952917Z,0
2022-11-07T18:00:46.078273417Z,155
2022-11-07T18:00:48.576227334Z,112
2022-11-07T18:00:51.078006Z,99
2022-11-07T18:00:53.578210084Z,103
2022-11-07T18:00:56.078235334Z,54
2022-11-07T18:00:58.576566625Z,83
2022-11-07T18:01:01.075723709Z,81
2022-11-07T18:01:03.583761375Z,103
2022-11-07T18:01:06.076700209Z,144
2022-11-07T18:01:08.58166125Z,121
2022-11-07T18:01:11.079783959Z,128
2022-11-07T18:01:13.577758125Z,133
2022-11-07T18:01:16.07849675Z,143
2022-11-07T18:01:18.577906084Z,130
2022-11-07T18:01:21.078791709Z,112
2022-11-07T18:01:23.577026Z,99
2022-11-07T18:01:26.078153375Z,3
2022-11-07T18:01:28.577586459Z,111
2022-11-07T18:01:31.07831875Z,91
2022-11-07T18:01:33.57788425Z,80
2022-11-07T18:01:36.0897445Z,90
2022-11-07T18:01:38.57810225Z,7
2022-11-07T18:01:41.076832459Z,142
2022-11-07T18:01:43.582591959Z,137
2022-11-07T18:01:46.077103792Z,134
2022-11-07T18:01:48.581885084Z,140
2022-11-07T18:01:51.078295584Z,138
2022-11-07T18:01:53.578808375Z,130
2022-11-07T18:01:56.078682167Z,28
2022-11-07T18:01:58.578203542Z,128
2022-11-07T18:02:01.077861459Z,96
2022-11-07T18:02:03.578544417Z,93
2022-11-07T18:02:06.07759825Z,87
2022-11-07T18:02:08.578220834Z,25
2022-11-07T18:02:11.07803875Z,0
2022-11-07T18:02:13.57890175Z,80
2022-11-07T18:02:16.079268042Z,85
2022-11-07T18:02:18.578202167Z,123
2022-11-07T18:02:21.079644709Z,125
2022-11-07T18:02:23.580480792Z,138
2022-11-07T18:02:26.079051292Z,133
2022-11-07T18:02:28.586386792Z,133
2022-11-07T18:02:31.077612667Z,133
2022-11-07T18:02:33.647311Z,134
2022-11-07T18:02:36.078114625Z,160
2022-11-07T18:02:38.578975542Z,20
2022-11-07T18:02:41.079516125Z,131
2022-11-07T18:02:43.579003667Z,106
2022-11-07T18:02:46.078630542Z,83
2022-11-07T18:02:48.578864584Z,91
2022-11-07T18:02:51.077767084Z,51
2022-11-07T18:02:53.579120167Z,83
2022-11-07T18:02:56.080061667Z,80
2022-11-07T18:02:58.579601125Z,64
2022-11-07T18:03:01.078189042Z,58
2022-11-07T18:03:03.581703625Z,67
2022-11-07T18:03:06.079356417Z,80
2022-11-07T18:03:08.5816135Z,48
2022-11-07T18:03:11.078062084Z,76
2022-11-07T18:03:13.578881834Z,85
2022-11-07T18:03:16.08078225Z,106
2022-11-07T18:03:18.579373834Z,135
2022-11-07T18:03:21.08070225Z,0
2022-11-07T18:03:23.580932667Z,169
2022-11-07T18:03:26.080987834Z,140
2022-11-07T18:03:28.578612375Z,132
2022-11-07T18:03:31.078929334Z,138
2022-11-07T18:03:33.580369834Z,118
